ID	start	end	transcription
TP-S11-D-78	424.95	425.296	{LAUGH}
TP-S11-B-135	425.118	425.75	大体でも
TP-S11-A-97	425.842	426.177	うん
TP-S11-B-136	427.472	428.548	一日目
TP-S11-C-142	428.842	429.119	うん
TP-S11-C-143	434.211	434.441	さあ
TP-S11-C-144	434.95	436.115	そうすると二日目
TP-S11-D-79	435.7	436.548	二日目ですね
TP-S11-A-98	436.684	437.093	二日目
TP-S11-B-137	437.766	438.426	二日目
TP-S11-C-145	439.475	440.05	あー
TP-S11-B-138	440.288	440.492	んー
TP-S11-C-146	441.257	441.797	夏
TP-S11-C-147	442.401	442.868	日本
TP-S11-D-80	442.484	443.984	夏だからなあ
TP-S11-B-139	442.541	443.667	二日ー
TP-S11-C-148	443.257	444.552	遊びに行くところ
TP-S11-B-140	445.622	446.774	夏がかあ
TP-S11-D-81	445.875	446.459	夏
TP-S11-C-149	446.036	447.994	自分たちが遊びに行く所とは違いますもんね
TP-S11-D-82	447.826	449.577	かあ 夏かあ
TP-S11-B-141	448.117	448.844	確かに
TP-S11-C-150	448.208	448.955	{LAUGH}
TP-S11-C-151	449.195	450.075	それが難しいなあ
TP-S11-A-99	449.315	449.814	うん
TP-S11-B-142	450.13	451.979	日本を案内する
TP-S11-D-83	451.642	452.575	案内する
TP-S11-B-143	452.844	454.998	っていう目的の元にどこに行くの
TP-S11-C-152	455.638	456.278	あー
TP-S11-B-144	456.041	456.352	っていう
TP-S11-A-100	456.678	457.248	うん
TP-S11-C-153	456.981	457.334	そっか
TP-S11-C-154	457.672	459.144	日本を案内するのか
TP-S11-B-145	458.471	459.292	案内する
TP-S11-A-101	458.851	459.478	日本を離れ
TP-S11-A-102	459.793	460.245	うん
TP-S11-B-146	460.302	461.572	遊ぶんじゃなくて案内
TP-S11-C-155	461.569	463.122	案内ですもんね 案内
TP-S11-D-84	462.027	462.594	案内
TP-S11-B-147	462.097	462.611	案内
TP-S11-B-148	463.014	463.904	楽しみつつ
TP-S11-B-149	464.175	465.267	案内みたいな
TP-S11-C-156	464.231	465.664	あー楽しみつつ案内
TP-S11-A-103	465.474	465.826	うん
TP-S11-D-85	466.817	469.18	んー楽しみつつ案内
TP-S11-C-157	467.051	468.759	浅草スカイツリー行っ
TP-S11-C-158	469.141	469.289	て
TP-S11-C-159	470.772	471.975	はは 出てこない
TP-S11-B-150	471.776	473.29	んー難しいなあ
TP-S11-D-86	471.924	472.767	難しいですね
TP-S11-C-160	472.042	473.067	{LAUGH}
TP-S11-A-104	473.226	473.488	うん
TP-S11-B-151	474.954	475.086	（なし）
TP-S11-C-161	475.198	475.448	
TP-S11-C-162	477.178	478.19	ま 時間もまだあと
TP-S11-B-152	477.415	477.558	（なし）
TP-S11-C-163	478.454	479.549	13分 12分
TP-S11-D-87	479.183	480.732	13分 12分ありますね
TP-S11-B-153	480.344	480.476	うん
TP-S11-C-164	481.123	483.534	半分 まだ以上あるので 少し考えましょう
TP-S11-C-165	483.628	483.846	{LAUGH}
TP-S11-B-154	483.912	484.073	はい
TP-S11-D-88	484.916	486.087	んーそうですね
TP-S11-B-155	485.39	486.116	うーん
TP-S11-D-89	486.76	488.748	東京 銀座 秋葉原
TP-S11-C-166	490.602	491.051	んー
TP-S11-D-90	491.824	493.765	んー東京と
TP-S11-D-91	493.962	494.42	いえば
TP-S11-B-157	494.896	496.038	東京といえば
TP-S11-C-167	495.095	496.035	東京といえば
TP-S11-B-158	498.451	499.233	難しいなあ
TP-S11-D-92	498.489	498.95	難しい
TP-S11-D-93	500.501	502.234	夏 しかも夏
TP-S11-B-159	500.894	501.348	（何も言っていない）
TP-S11-C-168	502.977	503.368	あー
TP-S11-B-160	504.207	505.168	夏かあ
TP-S11-D-94	507.693	508.088	夏
TP-S11-C-169	507.824	508.889	{LAUGH}
TP-S11-D-95	508.34	509.853	かあ 夏かあ
TP-S11-B-161	508.456	508.738	{LAUGH}
TP-S11-A-105	508.733	509.205	うーん
TP-S11-C-170	508.895	509.383	いやで
TP-S11-C-171	509.995	510.317	いや
TP-S11-B-162	510.06	513.18	あんま外ばっか歩き回りたくないですよね
TP-S11-A-106	512.266	512.763	うーん
TP-S11-D-96	512.435	513.401	暑いですよね
TP-S11-C-172	513.094	515.65	確かにあっつい うわー浅草つらそう
TP-S11-C-173	515.65	516.416	{LAUGH}
TP-S11-B-163	515.746	516.457	{LAUGH}
TP-S11-A-107	516.194	516.598	{LAUGH}
TP-S11-C-174	516.45	517.083	まあいいや
TP-S11-D-97	516.865	517.441	そし
TP-S11-A-108	517.395	517.817	うん
TP-S11-D-98	517.887	518.25	たら い 
TP-S11-D-99	519.3	521.427	あでも一泊二日 いっぱ あー
TP-S11-C-175	519.633	520.226	まっまあ中身
TP-S11-B-164	521.074	522.475	一泊二日だから
TP-S11-C-176	521.085	521.875	一泊二日
